id,title,overview,genres,keywords,release_date,vote_average,vote_count,popularity,poster_path,original_language
88751,Journey to the Center of the Earth,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.","[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]","[{""id"": 818, ""name"": ""based on novel or book""}, {""id"": 3347, ""name"": ""volcano""}, {""id"": 5746, ""name"": ""iceland""}, {""id"": 10506, ""name"": ""prehistory""}, {""id"": 10789, ""name"": ""prehistoric creature""}, {""id"": 12616, ""name"": ""dinosaur""}]",2008-07-10,6.087,5069,5.5398,/kL55wY0s2H9JdwfjoWIp9plvYnl.jpg,en
10895,Pinocchio,"When the gentle woodcarver Geppetto builds a marionette to be his substitute son, a benevolent fairy brings the toy to life. The puppet, named Pinocchio, is not yet a human boy. He must earn the right to be real by proving that he is brave, truthful, and unselfish.","[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]","[{""id"": 10084, ""name"": ""rescue""}, {""id"": 658, ""name"": ""sea""}, {""id"": 516, ""name"": ""child abuse""}, {""id"": 818, ""name"": ""based on novel or book""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 4676, ""name"": ""whale""}, {""id"": 131, ""name"": ""italy""}, {""id"": 4144, ""name"": ""donkey""}, {""id"": 2251, ""name"": ""lie""}, {""id"": 2710, ""name"": ""fairy""}, {""id"": 2527, ""name"": ""fox""}, {""id"": 6513, ""name"": ""cartoon""}, {""id"": 3289, ""name"": ""villain""}, {""id"": 3473, ""name"": ""carnival""}, {""id"": 4896, ""name"": ""wish""}, {""id"": 6300, ""name"": ""puppet""}, {""id"": 5560, ""name"": ""nose""}, {""id"": 33674, ""name"": ""conscience""}, {""id"": 170731, ""name"": ""wish fulfillment""}, {""id"": 187065, ""name"": ""toy comes to life""}, {""id"": 200234, ""name"": ""shocking""}, {""id"": 205685, ""name"": ""animal cruelty""}, {""id"": 237118, ""name"": ""child slavery""}, {""id"": 244984, ""name"": ""pool""}, {""id"": 296741, ""name"": ""boy""}, {""id"": 311143, ""name"": ""cartoon donkey""}]",1940-02-23,7.1,6164,6.6006,/bnZJrLRnoQHpzEJdka1KYfsAF3N.jpg,en
699,For Your Eyes Only,A British spy ship has sunk and on board was a hi-tech encryption device. James Bond is sent to find the device that holds British launching instructions before the enemy Soviets get to it first.,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 658, ""name"": ""sea""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 212, ""name"": ""london, england""}, {""id"": 6212, ""name"": ""smuggling (contraband)""}, {""id"": 339, ""name"": ""submarine""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 392, ""name"": ""england""}, {""id"": 3269, ""name"": ""secret mission""}, {""id"": 2070, ""name"": ""olympic games""}, {""id"": 3272, ""name"": ""secret intelligence service""}, {""id"": 2149, ""name"": ""drug trafficking""}, {""id"": 1262, ""name"": ""mountain""}, {""id"": 3278, ""name"": ""kgb""}, {""id"": 3343, ""name"": ""coral reef""}, {""id"": 3476, ""name"": ""ski jump""}, {""id"": 3478, ""name"": ""parrot""}, {""id"": 3481, ""name"": ""cryptographic device""}, {""id"": 10671, ""name"": ""figure skating""}, {""id"": 14735, ""name"": ""motorcycle""}, {""id"": 41592, ""name"": ""monastery""}, {""id"": 156095, ""name"": ""british secret service""}, {""id"": 159558, ""name"": ""snow skiing""}, {""id"": 276605, ""name"": ""serious""}]",1981-06-24,6.542,2013,6.433,/xV4Nnr6DjjERlqNikqDQX8LUgua.jpg,en
7443,Chicken Run,"The creators of Wallace & Gromit bring you an exciting and original story about a group of chickens determined to fly the coop–even if they can’t fly! It’s hardly poultry in motion when Rocky attempts to teach Ginger and her feathered friends to fly…but, with teamwork, determination and a little bit o’ cluck, the fearless flock plots one last attempt in a spectacular bid for freedom.","[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]","[{""id"": 4932, ""name"": ""farm""}, {""id"": 5215, ""name"": ""northern england""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 6089, ""name"": ""freedom""}, {""id"": 2479, ""name"": ""chicken""}, {""id"": 3289, ""name"": ""villain""}, {""id"": 9180, ""name"": ""yorkshire""}, {""id"": 10121, ""name"": ""stop motion""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 154846, ""name"": ""farmer""}, {""id"": 166726, ""name"": ""female villain""}, {""id"": 185522, ""name"": ""pie machine""}, {""id"": 197065, ""name"": ""claymation""}, {""id"": 230385, ""name"": ""plasticine""}, {""id"": 251579, ""name"": ""royal air force""}, {""id"": 251580, ""name"": ""raf""}, {""id"": 324713, ""name"": ""whimsical""}]",2000-06-23,6.832,5315,6.3288,/oYbVT9e0k2ZSrRhDSCw2Yqshe1n.jpg,en
1136867,Materialists,"A young, ambitious New York City matchmaker finds herself torn between the perfect match and her imperfect ex.","[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]","[{""id"": 242, ""name"": ""new york city""}, {""id"": 128, ""name"": ""love triangle""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 14514, ""name"": ""class differences""}, {""id"": 162296, ""name"": ""ex-boyfriend ex-girlfriend relationship""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 190327, ""name"": ""sexual assault""}, {""id"": 212737, ""name"": ""philosophical""}, {""id"": 248025, ""name"": ""matchmaker""}, {""id"": 325764, ""name"": ""ambivalent""}]",2025-06-12,6.417,1024,6.326,/zh4kaa2dGhVjojHulCWt3AR4b2l.jpg,en
829280,Enola Holmes 2,"Now a detective-for-hire like her infamous brother, Enola Holmes takes on her first official case to find a missing girl, as the sparks of a dangerous conspiracy ignite a mystery that requires the help of friends — and Sherlock himself — to unravel.","[{""id"": 12, ""name"": ""Adventure""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 80, ""name"": ""Crime""}]","[{""id"": 703, ""name"": ""detective""}, {""id"": 8250, ""name"": ""victorian england""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 160342, ""name"": ""female detective""}, {""id"": 273879, ""name"": ""sherlock holmes""}]",2022-11-30,7.314,1727,6.3221,/tegBpjM5ODoYoM1NjaiHVLEA0QM.jpg,en
26830,Gonin,"Five men plot to steal a large sum of money from the local yakuza, but everything does not go as planned and the men find themselves hunted down by contract killers.","[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]","[{""id"": 642, ""name"": ""robbery""}, {""id"": 1794, ""name"": ""yakuza""}, {""id"": 11061, ""name"": ""debt""}, {""id"": 310672, ""name"": ""violence action""}, {""id"": 312898, ""name"": ""violence""}, {""id"": 315402, ""name"": ""heisei""}]",1995-09-23,6.5,60,6.3179,/wgecD8RqekDEmj1EaRrvti3TPsy.jpg,ja
5653,Luther,"During the early 16th century, idealistic German monk Martin Luther, disgusted by the materialism in the church, begins the dialogue that will lead to the Protestant Reformation.","[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]","[{""id"": 2803, ""name"": ""affectation""}, {""id"": 4351, ""name"": ""protestant church""}, {""id"": 14765, ""name"": ""church""}, {""id"": 161207, ""name"": ""catholicism""}, {""id"": 192772, ""name"": ""historical drama""}, {""id"": 200918, ""name"": ""angry""}, {""id"": 208244, ""name"": ""16th century""}, {""id"": 236173, ""name"": ""martin luther""}, {""id"": 325761, ""name"": ""admiring""}, {""id"": 325762, ""name"": ""adoring""}]",2003-10-29,6.4,331,6.3154,/5Z3wlA8sKdd3tPTZW8N1q3YEd5f.jpg,en
129670,Nebraska,"An aging, booze-addled father takes a trip from Montana to Nebraska with his estranged son in order to claim what he believes to be a million-dollar sweepstakes prize.","[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]","[{""id"": 1415, ""name"": ""small town""}, {""id"": 680, ""name"": ""montana""}, {""id"": 2689, ""name"": ""dementia""}, {""id"": 4995, ""name"": ""aging""}, {""id"": 10041, ""name"": ""dysfunctional family""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 11314, ""name"": ""f word""}, {""id"": 158606, ""name"": ""pickup truck""}, {""id"": 161194, ""name"": ""estranged father""}, {""id"": 163798, ""name"": ""lincoln nebraska""}, {""id"": 191008, ""name"": ""nebraska""}, {""id"": 192786, ""name"": ""sweepstakes""}, {""id"": 196911, ""name"": ""estranged son""}, {""id"": 199947, ""name"": ""confronting the past""}]",2013-09-21,7.452,1879,6.3084,/o1t2Mw18EEBnl8v4Nby3PFjxnM1.jpg,en
715123,Books of Blood,A journey into uncharted and forbidden territory through three tales tangled in space and time.,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]","[{""id"": 250593, ""name"": ""horror anthology""}]",2020-10-07,6.296,490,6.3074,/bXLVZGgLgd7OwbfP6fC5GCfrxuD.jpg,en
522931,Hitman's Wife's Bodyguard,"The world’s most lethal odd couple – bodyguard Michael Bryce and hitman Darius Kincaid – are back on another life-threatening mission. Still unlicensed and under scrutiny, Bryce is forced into action by Darius's even more volatile wife, the infamous international con artist Sonia Kincaid. As Bryce is driven over the edge by his two most dangerous protectees, the trio get in over their heads in a global plot and soon find that they are all that stand between Europe and a vengeful and powerful madman.","[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 2708, ""name"": ""hitman""}, {""id"": 3088, ""name"": ""bodyguard""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",2021-06-14,6.657,2503,6.2993,/6zwGWDpY8Zu0L6W4SYWERBR8Msw.jpg,en
27582,The Mechanic,"Arthur Bishop is a 'mechanic' - an elite assassin with a strict code requiring professional perfection and total detachment. One of an elite group of assassins, Bishop may be the best in the business - with a unique talent for cleanly eliminating targets. When Harry McKenna, his close friend and mentor, is murdered, Harry's son comes to him with vengeance in his heart and a desire to learn Bishop's trade, signaling the birth of a deadly partnership.","[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]","[{""id"": 520, ""name"": ""chicago, illinois""}, {""id"": 3664, ""name"": ""research""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 549, ""name"": ""prostitute""}, {""id"": 822, ""name"": ""airport""}, {""id"": 1310, ""name"": ""mentor""}, {""id"": 2411, ""name"": ""new orleans, louisiana""}, {""id"": 4613, ""name"": ""training""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 9309, ""name"": ""elite""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 159457, ""name"": ""security""}, {""id"": 162275, ""name"": ""set up""}, {""id"": 171493, ""name"": ""mentor prot\u00e9g\u00e9 relationship""}, {""id"": 178199, ""name"": ""contractor""}, {""id"": 202371, ""name"": ""aggressive""}, {""id"": 232766, ""name"": ""vengeance""}, {""id"": 255561, ""name"": ""avenging son""}, {""id"": 285275, ""name"": ""colombia""}, {""id"": 314730, ""name"": ""suspenseful""}, {""id"": 325839, ""name"": ""ominous""}]",2011-01-13,6.528,3504,6.2985,/i8IcT4oBKL793qyo91P1RnhroiQ.jpg,en
481871,Mother's Job,"A young man falls in love with his friend's mother.  Hyun-woo, who returned to the military, starts a part-time job at a bar in a difficult situation, where he meets Yoo-sun, a woman who captures the hearts of customers with her skillful ways. Then one day, Hyun-woo, who was alone with her, finds himself in a shock with his friends Min-seok and Yoo-sun. When Hyun-woo confesses the truth after a hard time, Yoo-sun asks her to keep her relationship secret. Hyun-woo, who failed to reject Min-seok's proposal to live in his own home, begins a breathtaking cohabitation with Yoo-sun.","[{""id"": 18, ""name"": ""Drama""}]","[{""id"": 155477, ""name"": ""softcore""}]",2017-07-27,5.8,15,6.2983,/oIoJrYsyg34fe66BWndCit1ekUD.jpg,ko
1289888,French Lover,"When a jaded actor meets a down-on-her-luck waitress in Paris, their unexpected love story begins — but will it survive the glare of the spotlight?","[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]","[{""id"": 828, ""name"": ""waitress""}, {""id"": 10131, ""name"": ""interracial relationship""}, {""id"": 345473, ""name"": ""famous actor""}, {""id"": 363577, ""name"": ""paris""}]",2025-09-25,6.097,217,6.2973,/bLqPpqNoKbNbXysIeft1tLIl6KB.jpg,fr
515195,Yesterday,A struggling musician realizes he's the only person on Earth who can remember The Beatles after waking up in an alternate reality where the group was forgotten.,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]","[{""id"": 4048, ""name"": ""musician""}, {""id"": 2032, ""name"": ""pop singer""}, {""id"": 6344, ""name"": ""liverpool, england""}, {""id"": 6579, ""name"": ""music festival""}, {""id"": 158431, ""name"": ""united kingdom""}, {""id"": 162066, ""name"": ""rock concert""}, {""id"": 175629, ""name"": ""alternative reality""}, {""id"": 198423, ""name"": ""moral dilemma""}, {""id"": 311315, ""name"": ""dramatic""}, {""id"": 325782, ""name"": ""cheerful""}]",2019-06-26,6.689,4190,6.2957,/9fYka5CQt9nrb6LOtKicysUf9NA.jpg,en
848058,Piggy,A bullied overweight teenager sees a glimpse of hope when her tormentors are brutally abducted by a mesmerizing stranger.,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]","[{""id"": 514, ""name"": ""spain""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 5331, ""name"": ""village""}, {""id"": 2299, ""name"": ""abusive father""}, {""id"": 6733, ""name"": ""bullying""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 13006, ""name"": ""torture""}, {""id"": 13088, ""name"": ""summer""}, {""id"": 191655, ""name"": ""karma""}, {""id"": 204959, ""name"": ""grieving parents""}, {""id"": 209568, ""name"": ""folk horror""}, {""id"": 249704, ""name"": ""fat shaming""}, {""id"": 267422, ""name"": ""rural setting""}, {""id"": 268132, ""name"": ""based on short film""}, {""id"": 324429, ""name"": ""romantic""}]",2022-10-07,6.579,676,6.2925,/pIFeu5gF7ofAxI9NqrWbJAjjKn6.jpg,es
11360,Dumbo,"Dumbo is a baby elephant born with over-sized ears and a supreme lack of confidence. But thanks to his even more diminutive buddy Timothy the Mouse,  the pint-sized pachyderm learns to surmount all obstacles.","[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]","[{""id"": 456, ""name"": ""mother""}, {""id"": 1566, ""name"": ""dreams""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 3032, ""name"": ""suffering""}, {""id"": 291, ""name"": ""circus""}, {""id"": 6513, ""name"": ""cartoon""}, {""id"": 3199, ""name"": ""clown""}, {""id"": 4075, ""name"": ""ear""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 4639, ""name"": ""crow""}, {""id"": 5608, ""name"": ""affection""}, {""id"": 9207, ""name"": ""storch""}, {""id"": 33429, ""name"": ""big ears""}, {""id"": 155325, ""name"": ""cartoon mouse""}, {""id"": 318533, ""name"": ""cartoon elephant""}, {""id"": 324713, ""name"": ""whimsical""}]",1941-10-31,6.987,5215,6.2909,/4x9FmvdJ464Fg7A9XcbYSmxfVw3.jpg,en
587807,Tom & Jerry,"Tom the cat and Jerry the mouse get kicked out of their home and relocate to a fancy New York hotel, where a scrappy employee named Kayla will lose her job if she can’t evict Jerry before a high-class wedding at the hotel. Her solution? Hiring Tom to get rid of the pesky mouse.","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]","[{""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 209220, ""name"": ""live action and animation""}]",2021-02-10,6.737,2548,6.2906,/8XZI9QZ7Pm3fVkigWJPbrXCMzjq.jpg,en
45132,Super,"After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, though he lacks for heroic skills.","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]","[{""id"": 2231, ""name"": ""drug dealer""}, {""id"": 258, ""name"": ""bomb""}, {""id"": 1419, ""name"": ""gun""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 10123, ""name"": ""dark comedy""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 5451, ""name"": ""comic book""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 12352, ""name"": ""comic book shop""}, {""id"": 12353, ""name"": ""comic book collector""}, {""id"": 12997, ""name"": ""dinner""}, {""id"": 15090, ""name"": ""police officer""}, {""id"": 172141, ""name"": ""cosplay""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",2010-11-26,6.546,1697,6.4429,/jZrRMGSajZQehg8mz74A5A00L3.jpg,en
